timestamp_ms,elapsed_after_fault_ms,phase,motor.m1,motor.m2,motor.m3,motor.m4,ftAlloc.active,ftAlloc.failedMotor,ftAlloc.residualYaw,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,stateEstimate.z
9399,4398,fault_active,209,57702,172,57720,1,1,-0.0022138365179505733,-0.5799880027475569,0.47060372188545607,21.26745942690312,0.28430110754194604
9449,4448,fault_active,0,57489,0,57968,1,1,-0.0007762725084747232,-0.02553192854524027,-0.008336049553329573,123.49255213556052,0.28120502797728786
9499,4498,fault_active,0,57677,37,57914,1,1,-0.0008459426187177391,-0.25499621338058154,-0.3326382858808141,-139.43013322078608,0.28706239510152626
9549,4548,fault_active,152,57417,0,57659,1,1,-0.0005777732951936993,-0.22794149449496118,0.1339487054865334,-50.89555514716935,0.2823257448455701
9599,4598,fault_active,119,58215,0,57788,1,1,-0.0009472227500606368,-0.17246481012560563,0.4251772078071294,30.483277829179933,0.272057275698071
9649,4648,fault_active,0,57759,0,57634,1,1,-0.0012299506908749812,0.01072867024961794,0.04434593316758925,106.08971817732728,0.26266089587588254
9699,4698,fault_active,374,57757,0,58227,1,1,-0.0024087054951127127,-0.03297542814713854,0.05492912049100529,173.47919516387708,0.2629010615959017
9749,4748,fault_active,0,58007,0,57970,1,1,-0.0013233467638395285,-0.32370159528838155,0.02591922128744377,-125.49739208473478,0.2569688503925462
9799,4798,fault_active,199,57810,35,57663,1,1,-0.001956315844418039,-0.27156743287113094,-0.5475733849848505,-71.83229543268611,0.2405885102394988
9849,4848,fault_active,138,57989,381,57865,1,1,-0.0021105511524349024,-0.5150453915036193,0.507769879400909,-24.47189217330649,0.2434292761627872
9899,4898,fault_active,0,57789,0,58164,1,1,-0.0038146538818576003,-0.02259111026693232,0.4758465718184259,14.753244424429216,0.2308523001236963
9949,4948,fault_active,0,57839,0,57924,1,1,-0.0004990597044844207,0.06709957162773761,0.374637353937141,48.682836314443,0.23032262524250857
10000,4998,fault_active,120,57787,51,57869,1,1,-0.0025584104408911353,0.21528447149084576,0.10777852249706195,75.30473413844489,0.22754862930635134
10050,5048,fault_active,207,58032,0,57927,1,1,-0.0016165507939715587,0.24528445793681386,0.025481214694442235,93.35624250788548,0.23076050520440541
10100,5098,fault_active,0,57747,0,57656,1,1,0.00031883194772483253,0.024619752887663833,-0.07881349949187255,104.58704548846099,0.20634604554134128
10150,5148,fault_active,0,57355,101,57968,1,1,-0.0006721754051069314,-0.10096449767860574,0.39618423202334796,110.29530708414588,0.2099182871530629
10200,5198,fault_active,0,57869,0,57616,1,1,-0.0020535250410505983,0.5350581798472809,0.20669175832563555,108.44120877175155,0.2098864986092882
10250,5248,fault_active,255,58052,0,57940,1,1,0.0009329576740087846,-0.23165075911359154,-0.2893618102020498,99.5152309021579,0.20458655489725022
10300,5298,fault_active,177,57712,325,58151,1,1,-0.0005291016855483988,-0.3391996800718645,-0.11566016750939256,83.4169839426978,0.2002822475875521
10350,5348,fault_active,0,57643,119,57837,1,1,-0.0024203942855455375,-0.11541778471772551,0.0889445010974781,61.044942910843005,0.1858384188122873
10400,5398,fault_active,0,57734,0,57983,1,1,-0.002035635801597782,0.048640458411947536,-0.13705364766971215,30.356851354307015,0.1849419532682569
10450,5448,fault_active,0,57391,0,57735,1,1,-0.0005292108426003528,0.3375132794158535,0.17636528815302616,-6.7265246700452055,0.17805846022669336
10500,5498,fault_active,0,57648,347,57942,1,1,-0.000728545721006681,-0.11824618089726761,0.5051785118482396,-50.424686569948626,0.1817076611052604
10550,5548,fault_active,93,57703,0,57665,1,1,-0.0011641627440422242,-0.40515592112066867,0.5017568085952967,-101.37921715496161,0.16925423683425583
10600,5598,fault_active,0,57996,0,57361,1,1,-0.002785653323276977,0.18330444508183982,0.17592642442637133,-159.6317612073064,0.16482220206213768
10650,5648,fault_active,140,57762,99,57893,1,1,-0.0016695791455439046,-0.11293308792578682,-0.22167390706649048,135.37061007742489,0.1604776228138293
10700,5698,fault_active,0,57999,103,57990,1,1,-0.0007195047218951244,-0.2672555824436622,0.24691977698319315,63.22577242215252,0.14776742998285208
10750,5748,fault_active,194,57584,368,57796,1,1,0.0003362416099381815,-0.22818684448800836,-0.30445823108248227,-15.200104083130729,0.15169672573633328
10800,5798,fault_active,109,58352,89,57723,1,1,-0.0014070986681155044,0.032738350730851254,-0.12063359429410486,-102.08836294673355,0.1383776238128067
10850,5848,fault_active,0,57681,167,57840,1,1,-0.0017688436505776464,-0.44191091268155264,-0.16942310936194935,165.60957887267944,0.13961788920888166
10900,5898,fault_active,0,57647,263,57957,1,1,-0.0017892176570000352,0.3686170101498486,-0.055375289120791434,65.95076127573371,0.12987401059284676
10950,5948,fault_active,0,58119,0,58163,1,1,-0.0010568208297664296,-0.04239886637942879,0.08342452538722622,-41.390441461405274,0.1342938189564728
11000,5998,fault_active,35,57632,0,58047,1,1,-0.0033915463841530276,0.011014905089797555,0.2724328956947482,-156.0245916947953,0.12329459272851115
11050,6048,fault_active,0,57911,0,57991,1,1,-0.00197835494781985,0.26160572391185233,0.08099306329389036,83.650401470695,0.12756420517316355
11100,6098,fault_active,0,58421,0,57701,1,1,-0.0016983791583340417,-0.18766601563536267,-0.4087799828086953,-43.945309900884,0.10154552405132439
11150,6148,fault_active,0,57749,0,57740,1,1,-0.0012131889086925193,0.0146450864201417,0.158796705073628,-179.09388873032802,0.11438493483200425
11200,6198,fault_active,0,57468,0,57362,1,1,-0.0016408575853238722,-0.02217939573422471,0.20402555752911816,38.43645356810746,0.10663255104280406
11250,6248,landing,89,57864,182,57830,1,1,-0.0018216704565961555,0.11924729566962054,0.21313602927738248,-109.15692581999119,0.09860623940468226
11300,6298,fault_active,373,57720,0,57905,1,1,-0.0020770776178689818,0.6105878782391487,-0.16582970570438962,94.36355336529984,0.10299222935591108
11350,6348,landing,0,57668,266,58211,1,1,-0.0014985697156901599,-0.27543982334289757,-0.03969801502893204,-68.88160204962534,0.07963005373314333
11400,6398,landing,83,57957,0,57273,1,1,-0.001045398655851695,-0.018091874981135195,-0.10820248960072612,122.23638628327429,0.0826490583484295
11450,6448,landing,0,58058,0,57793,1,1,-0.0011879514562391984,0.5281714211169528,0.2211120165679674,-55.91626987374766,0.08263957625440885
11500,6498,landing,0,57937,0,57578,1,1,-0.0005802826192208969,-0.2258471704790082,-0.4651885205713471,119.67317359865838,0.07425840070092483
11550,6548,landing,0,57924,0,57836,1,1,-0.0019941153365702737,0.4029771266039107,-0.11611629105667093,-70.70779093863854,0.06415021607265134
11600,6598,landing,320,57551,382,57715,1,1,-0.0009573932854037036,0.019314227898709915,0.34021085460387457,91.47081295184348,0.064104624647282
